date,time,epoch,moteid,value
2004-02-28,00:58:47.179192,2,20,33.4905
2004-02-28,01:06:46.263577,18,20,35.7148
2004-02-28,01:07:16.280936,19,20,35.9912
2004-02-28,01:07:46.13437,20,20,35.7839
2004-02-28,01:09:46.124888,24,20,35.853
2004-02-28,01:10:16.665625,25,20,35.8876
2004-02-28,01:10:46.621047,26,20,35.8876
2004-02-28,01:11:16.215085,27,20,35.8876
2004-02-28,01:11:46.630868,28,20,35.9221
2004-02-28,01:12:16.751352,29,20,35.9912
2004-02-28,01:12:46.221392,30,20,35.9567
2004-02-28,01:13:16.756177,31,20,35.9912
2004-02-28,01:14:45.976004,34,20,36.0603
2004-02-28,01:15:16.515412,35,20,36.0257
2004-02-28,01:15:46.670376,36,20,36.2328
2004-02-28,01:16:16.485847,37,20,36.4741
2004-02-28,01:16:46.240026,38,20,36.5774
2004-02-28,01:17:16.266328,39,20,36.5774
2004-02-28,01:18:46.693129,42,20,36.5085
2004-02-28,01:20:16.244806,45,20,36.3018
2004-02-28,01:20:46.525105,46,20,36.4741
2004-02-28,01:22:46.811054,50,20,36.4741
2004-02-28,01:23:46.469423,52,20,36.9215
2004-02-28,01:24:46.140337,54,20,37.1277
2004-02-28,01:25:15.896008,55,20,37.1963
2004-02-28,01:25:46.278086,56,20,37.2993
2004-02-28,01:26:16.566807,57,20,37.4365
2004-02-28,01:26:46.29572,58,20,37.4365
2004-02-28,01:28:16.325552,61,20,37.6422
2004-02-28,01:29:16.29487,63,20,37.745
2004-02-28,01:30:16.39984,65,20,37.8819
2004-02-28,01:30:46.925414,66,20,38.0187
2004-02-28,01:31:16.614375,67,20,38.0529
2004-02-28,01:32:16.285642,69,20,38.0529
2004-02-28,01:32:46.604717,70,20,38.1213
2004-02-28,01:33:46.083769,72,20,38.2239
2004-02-28,01:35:16.919307,75,20,38.1897
2004-02-28,01:35:46.344953,76,20,38.258
2004-02-28,01:37:15.985825,79,20,38.258
2004-02-28,01:38:46.230728,82,20,38.3263
2004-02-28,01:39:15.982203,83,20,38.3946
2004-02-28,01:39:46.115031,84,20,38.3263
2004-02-28,01:40:16.456936,85,20,38.258
2004-02-28,01:41:16.24938,87,20,38.3946
2004-02-28,01:41:46.673753,88,20,38.3946
2004-02-28,01:42:16.495587,89,20,38.4629
2004-02-28,01:42:46.571489,90,20,38.5311
2004-02-28,01:43:15.868398,91,20,38.5311
2004-02-28,01:43:46.403205,92,20,38.5311
2004-02-28,01:44:16.384292,93,20,38.5652
2004-02-28,01:44:46.510694,94,20,38.5993
2004-02-28,01:45:16.708797,95,20,38.5993
2004-02-28,01:46:16.316084,97,20,38.6675
2004-02-28,01:47:46.258607,100,20,38.8039
2004-02-28,01:57:16.85103,119,20,38.872
2004-02-28,01:57:46.377386,120,20,38.9401
2004-02-28,01:59:16.098273,123,20,38.9742
2004-02-28,01:59:46.409126,124,20,38.9742
2004-02-28,02:00:46.304511,126,20,39.0082
2004-02-28,02:01:16.050184,127,20,39.0082
2004-02-28,02:01:46.066745,128,20,38.9401
2004-02-28,02:02:16.069433,129,20,38.9401
2004-02-28,02:04:46.125235,134,20,39.0082
2004-02-28,02:05:46.899117,136,20,39.0422
2004-02-28,02:06:46.080566,138,20,39.1103
2004-02-28,02:08:16.085588,141,20,39.1783
2004-02-28,02:08:45.949801,142,20,39.1443
2004-02-28,02:09:16.870371,143,20,39.2123
2004-02-28,02:09:46.489319,144,20,39.2803
2004-02-28,02:10:46.13381,146,20,39.2803
2004-02-28,02:11:16.879579,147,20,39.2803
2004-02-28,02:11:46.863755,148,20,39.3483
2004-02-28,02:12:16.371017,149,20,39.4162
2004-02-28,02:13:16.339192,151,20,39.3823
2004-02-28,02:13:46.268902,152,20,39.4162
2004-02-28,02:15:16.263088,155,20,39.4842
2004-02-28,02:16:46.486226,158,20,39.4842
2004-02-28,02:17:16.631495,159,20,39.5521
2004-02-28,02:17:46.523334,160,20,39.5521
2004-02-28,02:18:16.443018,161,20,39.5521
2004-02-28,02:18:46.497908,162,20,39.5521
2004-02-28,02:19:16.734379,163,20,39.5521
2004-02-28,02:19:46.768188,164,20,39.5521
2004-02-28,02:21:16.114591,167,20,39.5521
2004-02-28,02:22:16.94149,169,20,39.5521
2004-02-28,02:22:46.500186,170,20,39.5521
2004-02-28,02:23:46.623711,172,20,39.62
2004-02-28,02:24:46.384309,174,20,39.6539
2004-02-28,02:26:16.881414,177,20,39.7217
2004-02-28,02:27:16.148446,179,20,39.62
2004-02-28,02:27:46.916316,180,20,39.6878
2004-02-28,02:29:16.759439,183,20,39.6539
2004-02-28,02:30:46.150992,186,20,39.62
2004-02-28,02:32:46.677041,190,20,39.586
2004-02-28,02:33:16.683738,191,20,39.5521
2004-02-28,02:34:16.438355,193,20,39.6878
2004-02-28,02:34:46.415056,194,20,39.6878
2004-02-28,02:35:16.037425,195,20,39.62
2004-02-28,02:36:16.16187,197,20,39.6878
2004-02-28,02:36:46.942139,198,20,39.6878
2004-02-28,02:37:16.944408,199,20,39.7896
2004-02-28,02:38:17.003528,201,20,39.8235
2004-02-28,02:38:46.736473,202,20,39.8235
2004-02-28,02:39:46.396161,204,20,39.8235
2004-02-28,02:40:16.473589,205,20,39.7896
2004-02-28,02:42:16.222052,209,20,39.8235
2004-02-28,02:45:47.050731,216,20,39.9591
2004-02-28,02:46:46.757276,218,20,39.9591
2004-02-28,02:47:16.985251,219,20,39.9591
2004-02-28,02:47:46.238272,220,20,39.9252
2004-02-28,02:48:46.629112,222,20,39.8913
2004-02-28,02:49:47.011218,224,20,39.8574
2004-02-28,02:50:16.740046,225,20,39.7557
2004-02-28,02:50:46.369487,226,20,39.8235
