date,time,epoch,moteid,value
2004-03-11,16:52:19.794238,2,55,43.4524
2004-03-11,16:53:15.807424,4,55,35.2995
2004-03-11,16:54:15.906153,6,55,33.0709
2004-03-11,16:57:46.775158,13,55,34.9181
2004-03-11,17:01:46.61701,5,55,35.6456
2004-03-11,17:02:47.659229,7,55,37.745
2004-03-11,17:03:16.982582,8,55,37.8477
2004-03-11,17:03:47.553555,9,55,38.2922
2004-03-11,17:04:17.726961,10,55,38.258
2004-03-11,17:07:18.662954,24,55,38.6675
2004-03-11,17:07:48.695654,25,55,38.7357
2004-03-11,17:11:50.423756,4,55,37.3679
2004-03-11,17:12:20.505761,5,55,37.0246
2004-03-11,17:15:52.136107,2,55,33.979
2004-03-11,17:19:23.925033,2,55,33.3507
2004-03-11,17:23:25.266895,56,55,33.3507
2004-03-11,17:23:55.553346,57,55,33.5604
2004-03-11,17:24:25.009859,58,55,33.7698
2004-03-11,17:25:25.677427,60,55,34.2925
2004-03-11,17:25:56.136751,61,55,34.4664
2004-03-11,17:52:12.43217,114,55,33.4556
2004-03-11,17:52:43.024588,115,55,37.4365
2004-03-11,17:53:39.111726,117,55,35.7839
2004-03-12,09:09:49.176592,1949,55,46.5249
2004-03-12,09:10:49.827477,1951,55,44.1836
2004-03-12,09:12:20.171585,1954,55,41.2088
2004-03-12,09:13:50.229469,1957,55,42.0154
2004-03-12,09:15:21.526642,2,55,41.7805
2004-03-29,13:53:42.233433,114,55,41.5789
2004-03-29,13:54:12.558897,115,55,41.9818
2004-03-29,13:54:42.840997,116,55,42.2165
2004-03-29,13:55:13.01576,117,55,42.4509
2004-03-29,13:55:42.777193,118,55,42.6182
2004-03-29,13:57:12.697869,121,55,43.0858
2004-03-29,13:58:12.70165,123,55,43.2191
2004-03-29,13:59:13.075739,125,55,43.4524
2004-03-29,13:59:42.366926,126,55,43.5522
2004-03-29,14:00:12.602405,127,55,43.5855
2004-03-29,14:00:42.887022,128,55,43.5855
2004-03-29,14:01:12.668773,129,55,43.7186
2004-03-29,14:01:42.234815,130,55,43.5855
2004-03-29,14:02:12.812829,131,55,43.5855
2004-03-29,14:02:42.539509,132,55,43.5855
2004-03-29,14:03:43.003776,134,55,43.6521
2004-03-29,14:04:42.468368,136,55,43.5855
2004-03-29,14:05:43.182566,138,55,43.5522
2004-03-29,14:06:13.126314,139,55,43.5855
2004-03-29,14:06:42.849177,140,55,43.6188
2004-03-29,14:07:12.733832,141,55,43.6521
2004-03-29,14:07:42.609652,142,55,43.5522
2004-03-29,14:08:12.76938,143,55,43.6188
2004-03-29,14:10:13.168009,147,55,43.6521
2004-03-29,14:10:42.398786,148,55,43.6521
2004-03-29,14:11:12.536429,149,55,43.6521
2004-03-29,14:12:13.090296,151,55,43.7186
2004-03-29,14:12:42.835724,152,55,43.7186
2004-03-29,14:13:12.490739,153,55,43.6853
2004-03-29,14:13:43.000549,154,55,43.6521
2004-03-29,14:14:12.487597,155,55,43.6521
2004-03-29,14:14:42.379708,156,55,43.6521
2004-03-29,14:15:12.262668,157,55,43.6521
2004-03-29,14:15:42.756624,158,55,43.6521
2004-03-29,14:16:12.618347,159,55,43.7186
2004-03-29,14:16:42.273973,160,55,43.6853
2004-03-29,14:17:12.670137,161,55,43.6521
2004-03-29,14:17:42.504427,162,55,43.6521
2004-03-29,14:18:12.998614,163,55,43.6853
2004-03-29,14:18:42.53435,164,55,43.7186
2004-03-29,14:19:12.608142,165,55,43.6521
2004-03-29,14:19:42.788755,166,55,43.6853
2004-03-29,14:20:12.629399,167,55,43.519
2004-03-29,14:20:42.643567,168,55,43.4524
2004-03-29,14:21:12.681139,169,55,43.4524
2004-03-29,14:21:42.817635,170,55,43.4524
2004-03-29,14:22:13.132863,171,55,43.519
2004-03-29,14:22:42.335909,172,55,43.519
2004-03-29,14:23:12.866905,173,55,43.519
2004-03-29,14:23:42.244881,174,55,43.6853
2004-03-29,14:24:12.646339,175,55,43.7186
2004-03-29,14:24:42.825403,176,55,43.7851
2004-03-29,14:25:13.158222,177,55,43.7518
2004-03-29,14:25:42.559473,178,55,43.7851
2004-03-29,14:26:12.914364,179,55,43.7851
2004-03-29,14:26:42.519335,180,55,43.7851
2004-03-29,14:27:12.525775,181,55,43.6853
2004-03-29,14:28:12.303832,183,55,43.5855
2004-03-29,14:28:42.984934,184,55,43.6521
2004-03-29,14:29:12.653365,185,55,43.6521
2004-03-29,14:29:42.809027,186,55,43.6521
2004-03-29,14:30:12.36222,187,55,43.6853
2004-03-29,14:31:12.63762,189,55,43.8848
2004-03-29,14:31:42.367104,190,55,43.8515
2004-03-29,14:32:12.898218,191,55,43.918
2004-03-29,14:32:43.112934,192,55,43.918
2004-03-29,14:33:12.862604,193,55,43.9512
2004-03-29,14:33:42.400039,194,55,44.0176
2004-03-29,14:34:12.555351,195,55,43.9512
2004-03-29,14:34:43.064411,196,55,43.9512
2004-03-29,14:35:12.596564,197,55,43.9844
2004-03-29,14:35:42.845528,198,55,43.918
2004-03-29,14:36:12.429092,199,55,44.0176
2004-03-29,14:37:10.323861,200,55,44.0508
2004-03-29,14:37:12.339481,201,55,44.0508
2004-03-29,14:37:55.545094,202,55,43.6853
2004-03-29,14:38:12.825341,203,55,43.6521
2004-03-29,14:39:10.249425,204,55,43.3191
2004-03-29,14:39:12.63699,205,55,43.3191
2004-03-29,14:39:49.023533,206,55,43.3858
2004-03-29,14:40:12.579901,207,55,43.3858
2004-03-29,14:40:43.159615,208,55,43.1858
2004-03-29,14:41:12.829012,209,55,43.2525
2004-03-29,14:41:43.03908,210,55,43.4524
2004-03-29,14:42:12.585653,211,55,43.519
2004-03-29,14:42:42.376879,212,55,43.5522
2004-03-29,14:43:12.790207,213,55,43.6521
2004-03-29,14:43:42.330996,214,55,43.7851
2004-03-29,14:44:12.399839,215,55,43.918
2004-03-29,14:44:42.583622,216,55,43.918
2004-03-29,14:45:12.296256,217,55,43.8848
2004-03-29,14:45:42.923081,218,55,44.0508
2004-03-29,14:46:12.900465,219,55,44.1504
2004-03-29,14:47:12.401178,221,55,44.1836
2004-03-29,14:47:42.695163,222,55,44.1172
2004-03-29,14:48:12.383311,223,55,44.1836
2004-03-29,14:48:42.896705,224,55,44.1504
2004-03-29,14:49:12.954522,225,55,44.1836
2004-03-29,14:49:42.777268,226,55,44.1836
2004-03-29,14:50:12.817268,227,55,44.1172
2004-03-29,14:50:42.43913,228,55,44.083999999999996
2004-03-29,14:51:13.005294,229,55,44.1172
2004-03-29,14:51:43.048333,230,55,44.083999999999996
2004-03-29,14:52:12.547117,231,55,44.0508
2004-03-29,14:52:42.555237,232,55,44.1836
2004-03-29,14:53:13.113718,233,55,44.1504
2004-03-29,14:53:42.816399,234,55,44.2499
2004-03-29,14:54:12.942705,235,55,44.2831
2004-03-29,14:54:42.777724,236,55,44.3162
2004-03-29,14:55:12.249843,237,55,44.2831
2004-03-29,14:56:13.093087,239,55,44.2499
2004-03-29,14:56:42.841398,240,55,44.3494
2004-03-29,14:57:12.602127,241,55,44.3162
2004-03-29,14:57:42.743246,242,55,44.2499
2004-03-29,14:58:12.427075,243,55,44.3162
2004-03-29,14:58:43.028988,244,55,44.3825
2004-03-29,14:59:42.784033,246,55,44.1836
2004-03-29,15:00:12.377992,247,55,44.0508
2004-03-29,15:00:43.170276,248,55,44.1172
2004-03-29,15:01:13.092933,249,55,44.0508
2004-03-29,15:01:42.570958,250,55,43.9512
2004-03-29,15:02:12.747709,251,55,43.9844
2004-03-29,15:02:42.220946,252,55,43.9844
2004-03-29,15:03:12.41454,253,55,43.8848
2004-03-29,15:03:43.001034,254,55,43.8515
2004-03-29,15:04:13.022673,255,55,44.0508
2004-03-29,15:04:42.983967,256,55,44.083999999999996
2004-03-29,15:05:13.076063,257,55,44.1836
2004-03-29,15:05:42.899622,258,55,44.0508
2004-03-29,15:06:12.688746,259,55,44.1504
2004-03-29,15:06:42.840134,260,55,43.9844
2004-03-29,15:07:12.534083,261,55,44.1504
2004-03-29,15:07:42.826836,262,55,44.0176
2004-03-29,15:08:12.710488,263,55,44.0176
2004-03-29,15:08:43.064551,264,55,44.1836
2004-03-29,15:09:43.05391,266,55,44.1172
2004-03-29,15:10:13.051998,267,55,44.0508
2004-03-29,15:10:42.772451,268,55,43.8848
2004-03-29,15:11:13.181528,269,55,43.9844
2004-03-29,15:11:42.5554,270,55,43.9512
2004-03-29,15:12:12.414573,271,55,44.0508
2004-03-29,15:13:42.612768,274,55,43.8183
2004-03-29,15:14:12.66912,275,55,43.7518
2004-03-29,15:14:43.226506,276,55,43.6521
2004-03-29,15:15:13.015347,277,55,43.6521
2004-03-29,15:15:42.378274,278,55,43.8515
2004-03-29,15:16:12.742166,279,55,44.0508
2004-03-29,15:16:42.852578,280,55,44.1172
2004-03-29,15:17:12.459802,281,55,44.2168
2004-03-29,15:17:42.855966,282,55,44.1836
2004-03-29,15:18:42.622385,284,55,44.2831
2004-03-29,15:19:13.00399,285,55,44.0508
2004-03-29,15:20:12.46057,287,55,44.1172
2004-03-29,15:20:43.044862,288,55,44.1836
2004-03-29,15:21:12.33161,289,55,44.0176
2004-03-29,15:21:42.944662,290,55,43.918
2004-03-29,15:22:42.709871,292,55,43.918
2004-03-29,15:23:13.015268,293,55,43.9844
2004-03-29,15:23:42.458627,294,55,44.1172
2004-03-29,15:24:12.638528,295,55,44.2499
2004-03-29,15:24:43.154234,296,55,44.3162
2004-03-29,15:25:12.710763,297,55,44.4488
2004-03-29,15:25:42.333486,298,55,44.5151
2004-03-29,15:26:12.462241,299,55,44.5813
2004-03-29,15:26:43.007639,300,55,44.5482
2004-03-29,15:27:12.801213,301,55,44.5482
2004-03-29,15:27:42.848422,302,55,44.6144
2004-03-29,15:28:13.032469,303,55,44.6475
2004-03-29,15:29:12.667198,305,55,44.6806
2004-03-29,15:29:42.625324,306,55,44.6475
2004-03-29,15:30:13.255999,307,55,44.7137
2004-03-29,15:30:42.711188,308,55,44.7467
2004-03-29,15:31:13.176872,309,55,44.7798
2004-03-29,15:31:42.752295,310,55,44.7137
2004-03-29,15:32:13.148702,311,55,44.6806
2004-03-29,15:32:42.785786,312,55,44.7137
2004-03-29,15:33:12.938493,313,55,44.7798
2004-03-29,15:33:42.875567,314,55,44.7137
2004-03-29,15:34:42.552553,316,55,44.879
2004-03-29,15:35:42.680357,318,55,44.6806
2004-03-29,15:36:13.001128,319,55,44.7137
2004-03-29,15:37:12.662917,321,55,44.6144
2004-03-29,15:37:42.423299,322,55,44.3825
2004-03-29,15:38:13.282693,323,55,44.3162
2004-03-29,15:38:42.947855,324,55,44.4488
2004-03-29,15:39:13.160102,325,55,44.5813
2004-03-29,15:39:42.619472,326,55,44.7137
2004-03-29,15:40:12.430682,327,55,44.7137
2004-03-29,15:40:43.219208,328,55,44.879
2004-03-29,15:41:12.691882,329,55,44.9121
2004-03-29,15:41:42.771326,330,55,44.8129
2004-03-29,15:42:13.065269,331,55,44.7137
2004-03-29,15:43:12.922603,333,55,44.4488
2004-03-29,15:43:43.208533,334,55,44.3825
2004-03-29,15:44:13.301503,335,55,44.4157
2004-03-29,15:44:43.068497,336,55,44.4488
2004-03-29,15:45:12.427901,337,55,44.3825
2004-03-29,15:45:42.511174,338,55,44.4488
2004-03-29,15:46:13.235073,339,55,44.5813
2004-03-29,15:46:42.530477,340,55,44.6144
2004-03-29,15:47:12.951451,341,55,44.6475
2004-03-29,15:47:42.753557,342,55,44.5151
2004-03-29,15:48:42.546386,344,55,44.2499
2004-03-29,15:49:13.326627,345,55,44.1836
2004-03-29,15:49:42.788372,346,55,44.2168
2004-03-29,15:50:12.817331,347,55,44.3494
2004-03-29,15:50:42.635509,348,55,44.1836
2004-03-29,15:51:44.910622,350,55,44.1836
2004-03-29,15:52:12.700303,351,55,44.1504
2004-03-29,15:52:42.981946,352,55,43.7518
2004-03-29,15:53:42.558999,354,55,43.7186
2004-03-29,15:54:13.213244,355,55,43.9844
2004-03-29,15:54:43.134863,356,55,43.9844
2004-03-29,15:55:12.730597,357,55,44.0176
2004-03-29,15:55:43.040663,358,55,44.0176
2004-03-29,15:56:12.923961,359,55,44.1836
2004-03-29,15:57:43.039938,362,55,44.5813
2004-03-29,15:58:13.112007,363,55,44.4488
2004-03-29,15:58:42.947411,364,55,44.3162
2004-03-29,15:59:43.010566,366,55,44.3494
2004-03-29,16:00:13.189627,367,55,44.3494
2004-03-29,16:00:43.309883,368,55,44.5151
2004-03-29,16:02:13.073298,371,55,44.5813
2004-03-29,16:02:43.217026,372,55,44.7137
2004-03-29,16:03:12.436072,373,55,44.7137
2004-03-29,16:03:42.520993,374,55,44.5151
2004-03-29,16:04:42.723064,376,55,44.4157
2004-03-29,16:05:40.349681,377,55,44.3494
2004-03-29,16:06:13.118706,379,55,44.0508
2004-03-29,16:06:42.962099,380,55,43.8515
2004-03-29,16:07:12.340848,381,55,44.0176
2004-03-29,16:08:12.870144,383,55,44.1836
2004-03-29,16:08:42.711425,384,55,44.4488
2004-03-29,16:09:12.875507,385,55,44.7137
2004-03-29,16:09:42.715266,386,55,44.6806
2004-03-29,16:10:13.01888,387,55,44.6144
2004-03-29,16:10:43.387513,388,55,44.5813
2004-03-29,16:11:12.715376,389,55,44.5813
2004-03-29,16:12:12.751547,391,55,44.5151
2004-03-29,16:12:42.90104,392,55,44.5813
2004-03-29,16:13:12.985777,393,55,44.4488
2004-03-29,16:13:42.422454,394,55,44.5151
2004-03-29,16:14:13.025784,395,55,44.5151
2004-03-29,16:14:43.020466,396,55,44.5151
2004-03-29,16:15:13.907096,397,55,44.4488
2004-03-29,16:15:42.79153,398,55,44.5151
2004-03-29,16:16:13.397818,399,55,44.5813
2004-03-29,16:16:43.448509,400,55,44.6475
2004-03-29,16:17:12.948694,401,55,44.6475
2004-03-29,16:17:43.29302,402,55,44.6475
2004-03-29,16:18:13.50324,403,55,44.5813
2004-03-29,16:18:42.491537,404,55,44.5813
2004-03-29,16:19:13.003987,405,55,44.4819
2004-03-29,16:19:42.872058,406,55,44.4157
2004-03-29,16:20:13.121637,407,55,44.3162
2004-03-29,16:20:42.444335,408,55,44.3162
2004-03-29,16:21:12.43968,409,55,44.3162
2004-03-29,16:21:43.070958,410,55,44.2831
2004-03-29,16:22:12.959224,411,55,44.3825
2004-03-29,16:22:43.236888,412,55,44.4488
2004-03-29,16:23:12.976037,413,55,44.5151
2004-03-29,16:23:43.180798,414,55,44.5151
2004-03-29,16:24:13.045323,415,55,44.5482
2004-03-29,16:24:42.50909,416,55,44.5151
