date,time,epoch,moteid,value
2004-02-28,01:02:16.424892,9,8,38.9742
2004-02-28,01:04:16.207199,13,8,39.4502
2004-02-28,01:05:16.199782,15,8,39.6539
2004-02-28,01:07:46.617313,20,8,40.0607
2004-02-28,01:08:16.239454,21,8,40.0945
2004-02-28,01:09:46.463457,24,8,40.2976
2004-02-28,01:10:16.247716,25,8,40.2976
2004-02-28,01:10:46.48055,26,8,40.2976
2004-02-28,01:12:46.397366,30,8,40.2638
2004-02-28,01:13:16.645951,31,8,40.2976
2004-02-28,01:13:45.992228,32,8,40.2638
2004-02-28,01:14:46.871855,34,8,40.2299
2004-02-28,01:15:16.251182,35,8,40.1961
2004-02-28,01:16:16.304911,37,8,40.1284
2004-02-28,01:16:46.655316,38,8,40.0945
2004-02-28,01:18:46.74279,42,8,39.9591
2004-02-28,01:19:16.263997,43,8,39.9591
2004-02-28,01:20:16.74672,45,8,39.9591
2004-02-28,01:20:46.624095,46,8,39.9252
2004-02-28,01:21:16.750238,47,8,39.8913
2004-02-28,01:21:46.252409,48,8,39.8913
2004-02-28,01:22:16.562238,49,8,39.8913
2004-02-28,01:22:46.538232,50,8,39.9252
2004-02-28,01:23:16.037649,51,8,39.9252
2004-02-28,01:23:46.28732,52,8,39.9252
2004-02-28,01:24:46.546202,54,8,39.9252
2004-02-28,01:25:46.773804,56,8,39.9591
2004-02-28,01:26:16.756887,57,8,39.9591
2004-02-28,01:26:46.324764,58,8,40.0607
2004-02-28,01:27:16.391937,59,8,40.0945
2004-02-28,01:28:46.191483,62,8,40.2299
2004-02-28,01:29:16.806039,63,8,40.2976
2004-02-28,01:30:16.570353,65,8,40.3652
2004-02-28,01:31:46.390513,68,8,40.3652
2004-02-28,01:32:16.398038,69,8,40.3652
2004-02-28,01:32:46.044603,70,8,40.3652
2004-02-28,01:34:46.824079,74,8,40.2976
2004-02-28,01:35:16.088873,75,8,40.2299
2004-02-28,01:35:46.687065,76,8,40.2299
2004-02-28,01:37:16.066062,79,8,40.1622
2004-02-28,01:37:46.356,80,8,40.0945
2004-02-28,01:38:16.842971,81,8,40.0945
2004-02-28,01:39:16.306302,83,8,40.0945
2004-02-28,01:39:46.789252,84,8,40.0268
2004-02-28,01:40:16.554361,85,8,40.0268
2004-02-28,01:41:16.741181,87,8,39.9929
2004-02-28,01:41:46.183368,88,8,40.0268
2004-02-28,01:42:16.689295,89,8,39.9929
2004-02-28,01:42:46.805254,90,8,39.9591
2004-02-28,01:43:16.562153,91,8,39.9591
2004-02-28,01:43:46.595173,92,8,39.9252
2004-02-28,01:44:16.584774,93,8,39.9252
2004-02-28,01:44:46.624916,94,8,39.9252
2004-02-28,01:45:16.334647,95,8,39.9252
2004-02-28,01:46:16.398218,97,8,39.9929
2004-02-28,01:48:46.929777,102,8,40.1622
2004-02-28,01:49:46.575822,104,8,40.2976
2004-02-28,01:51:16.268625,107,8,40.399
2004-02-28,01:51:46.374793,108,8,40.399
2004-02-28,01:52:16.766296,109,8,40.399
2004-02-28,01:52:46.998584,110,8,40.4328
2004-02-28,01:53:46.08283,112,8,40.3652
2004-02-28,01:54:46.813824,114,8,40.3652
2004-02-28,01:55:16.228103,115,8,40.3652
2004-02-28,01:56:16.236244,117,8,40.2299
2004-02-28,01:56:46.612622,118,8,40.2638
2004-02-28,01:57:16.879815,119,8,40.2299
2004-02-28,01:59:16.855109,123,8,40.0945
2004-02-28,01:59:46.630781,124,8,40.0945
2004-02-28,02:01:16.200109,127,8,40.0607
2004-02-28,02:01:46.993263,128,8,40.0268
2004-02-28,02:02:46.476109,130,8,40.0268
2004-02-28,02:03:16.749699,131,8,39.9929
2004-02-28,02:03:46.872733,132,8,39.9591
2004-02-28,02:04:16.451515,133,8,39.9591
2004-02-28,02:04:46.243837,134,8,39.9591
2004-02-28,02:05:16.747368,135,8,39.9591
2004-02-28,02:05:46.898613,136,8,39.9591
2004-02-28,02:06:17.153725,137,8,39.9591
2004-02-28,02:06:46.20374,138,8,39.9591
2004-02-28,02:07:16.146452,139,8,40.0607
2004-02-28,02:08:16.401928,141,8,40.1284
2004-02-28,02:09:16.126418,143,8,40.2299
2004-02-28,02:10:46.937703,146,8,40.3314
2004-02-28,02:11:16.801793,147,8,40.3652
2004-02-28,02:12:16.420532,149,8,40.3652
2004-02-28,02:12:47.015166,150,8,40.399
2004-02-28,02:13:46.188178,152,8,40.399
2004-02-28,02:14:16.459597,153,8,40.3652
2004-02-28,02:14:46.892738,154,8,40.3652
2004-02-28,02:16:16.765977,157,8,40.3314
2004-02-28,02:17:16.530631,159,8,40.2976
2004-02-28,02:17:46.325854,160,8,40.2638
2004-02-28,02:18:16.711948,161,8,40.1622
2004-02-28,02:18:46.654351,162,8,40.2299
2004-02-28,02:19:16.934898,163,8,40.1961
2004-02-28,02:19:47.028369,164,8,40.1622
2004-02-28,02:21:16.703361,167,8,40.1284
2004-02-28,02:21:46.602441,168,8,40.0945
2004-02-28,02:22:46.416492,170,8,40.0607
2004-02-28,02:23:16.46502,171,8,40.0268
2004-02-28,02:24:16.373076,173,8,39.9591
2004-02-28,02:24:47.017734,174,8,39.9591
2004-02-28,02:25:47.018691,176,8,39.9591
2004-02-28,02:26:46.284076,178,8,39.9591
2004-02-28,02:27:16.45601,179,8,39.9591
2004-02-28,02:27:46.939094,180,8,40.0268
2004-02-28,02:28:16.241482,181,8,40.0607
2004-02-28,02:28:46.764381,182,8,40.0945
2004-02-28,02:29:16.23692,183,8,40.1622
2004-02-28,02:29:46.748495,184,8,40.1961
2004-02-28,02:32:16.569072,189,8,40.3652
2004-02-28,02:32:46.217712,190,8,40.3652
2004-02-28,02:34:16.975187,193,8,40.2976
2004-02-28,02:34:46.064055,194,8,40.2976
2004-02-28,02:35:46.588738,196,8,40.2976
2004-02-28,02:37:16.736829,199,8,40.2299
2004-02-28,02:37:46.111253,200,8,40.1622
2004-02-28,02:38:46.263122,202,8,40.1622
2004-02-28,02:39:16.708656,203,8,40.1622
2004-02-28,02:40:46.880885,206,8,40.0945
2004-02-28,02:41:16.224867,207,8,40.0945
2004-02-28,02:41:46.340469,208,8,40.0945
2004-02-28,02:42:46.406242,210,8,40.0607
2004-02-28,02:43:16.381403,211,8,40.0268
2004-02-28,02:43:46.728948,212,8,40.0268
2004-02-28,02:44:46.107413,214,8,39.9929
2004-02-28,02:45:46.60108,216,8,39.9591
2004-02-28,02:46:16.969539,217,8,39.9591
2004-02-28,02:47:16.112302,219,8,40.0268
2004-02-28,02:50:16.893704,225,8,40.2638
2004-02-28,02:51:16.116693,227,8,40.3314
2004-02-28,02:52:16.863291,229,8,40.3652
2004-02-28,02:54:16.368069,233,8,40.3652
2004-02-28,02:55:46.766185,236,8,40.2976
2004-02-28,02:56:46.641804,238,8,40.2299
2004-02-28,02:57:46.789487,240,8,40.1961
2004-02-28,02:59:16.392446,243,8,40.1622
2004-02-28,02:59:46.423149,244,8,40.1622
2004-02-28,03:03:46.153832,252,8,40.0268
2004-02-28,03:06:17.224973,257,8,40.0268
2004-02-28,03:09:16.223868,263,8,40.2299
2004-02-28,03:10:46.705879,266,8,40.3314
2004-02-28,03:11:46.970407,268,8,40.3652
2004-02-28,03:13:16.718439,271,8,40.3652
2004-02-28,03:13:46.296144,272,8,40.399
2004-02-28,03:14:17.073642,273,8,40.3652
2004-02-28,03:14:46.708273,274,8,40.3652
2004-02-28,03:15:46.689236,276,8,40.2976
2004-02-28,03:16:16.177148,277,8,40.2976
2004-02-28,03:16:46.7563,278,8,40.2976
2004-02-28,03:17:16.944829,279,8,40.2299
2004-02-28,03:18:16.199269,281,8,40.1961
2004-02-28,03:18:46.835992,282,8,40.1961
2004-02-28,03:19:16.211895,283,8,40.1622
2004-02-28,03:19:47.189317,284,8,40.1622
2004-02-28,03:20:17.199404,285,8,40.0945
2004-02-28,03:20:47.206213,286,8,40.1284
2004-02-28,03:21:16.288089,287,8,40.0945
2004-02-28,03:21:46.196616,288,8,40.0945
2004-02-28,03:23:17.023995,291,8,40.0268
2004-02-28,03:23:46.72716,292,8,40.0268
2004-02-28,03:24:46.224433,294,8,39.9591
2004-02-28,03:25:16.833084,295,8,39.9929
2004-02-28,03:25:47.029717,296,8,39.9929
2004-02-28,03:26:17.252703,297,8,39.9929
2004-02-28,03:27:16.229099,299,8,40.0607
2004-02-28,03:27:46.725498,300,8,40.1284
2004-02-28,03:28:46.749066,302,8,40.1622
2004-02-28,03:30:16.999482,305,8,40.2976
2004-02-28,03:30:47.124675,306,8,40.2976
2004-02-28,03:32:16.584997,309,8,40.399
2004-02-28,03:32:46.239007,310,8,40.4328
2004-02-28,03:33:16.736638,311,8,40.4328
2004-02-28,03:34:16.268535,313,8,40.399
2004-02-28,03:35:16.249708,315,8,40.399
2004-02-28,03:36:16.26174,317,8,40.3652
2004-02-28,03:36:47.083176,318,8,40.2976
2004-02-28,03:37:46.269543,320,8,40.2638
2004-02-28,03:40:46.404795,326,8,40.1622
2004-02-28,03:41:16.513334,327,8,40.1622
2004-02-28,03:41:46.537134,328,8,40.1284
2004-02-28,03:42:16.534461,329,8,40.0945
2004-02-28,03:45:17.079103,335,8,40.0607
2004-02-28,03:47:16.620551,339,8,40.1284
2004-02-28,03:47:46.765282,340,8,40.1622
2004-02-28,03:48:16.599038,341,8,40.2299
2004-02-28,03:48:47.127154,342,8,40.1961
2004-02-28,03:49:47.152494,344,8,40.2976
2004-02-28,03:51:46.524016,348,8,40.4328
2004-02-28,03:52:17.016419,349,8,40.399
2004-02-28,03:52:46.299166,350,8,40.4328
2004-02-28,03:53:16.297739,351,8,40.4328
2004-02-28,03:53:46.528824,352,8,40.399
2004-02-28,03:54:16.875955,353,8,40.399
2004-02-28,03:54:47.052759,354,8,40.3652
2004-02-28,03:55:16.700513,355,8,40.3652
2004-02-28,03:55:47.121373,356,8,40.3652
2004-02-28,03:56:17.060466,357,8,40.3652
2004-02-28,03:57:16.326931,359,8,40.2976
2004-02-28,03:58:16.84218,361,8,40.2638
2004-02-28,03:58:46.393188,362,8,40.2638
2004-02-28,03:59:46.585785,364,8,40.1961
2004-02-28,04:00:16.326089,365,8,40.2299
2004-02-28,04:01:16.935533,367,8,40.1622
2004-02-28,04:01:46.798203,368,8,40.1622
2004-02-28,04:02:16.887029,369,8,40.1622
2004-02-28,04:03:18.439126,371,8,40.1284
2004-02-28,04:03:47.176117,372,8,40.1284
2004-02-28,04:04:16.447923,373,8,40.0945
2004-02-28,04:05:16.829252,375,8,40.0945
2004-02-28,04:06:17.109227,377,8,40.1284
2004-02-28,04:06:46.318531,378,8,40.1622
2004-02-28,04:07:46.354668,380,8,40.1961
2004-02-28,04:08:17.154573,381,8,40.2638
2004-02-28,04:08:46.623277,382,8,40.2638
2004-02-28,04:09:16.341837,383,8,40.3314
2004-02-28,04:09:46.912078,384,8,40.3314
2004-02-28,04:11:16.585073,387,8,40.4328
2004-02-28,04:11:47.06049,388,8,40.4328
2004-02-28,04:12:17.256169,389,8,40.4328
2004-02-28,04:12:47.167658,390,8,40.4328
2004-02-28,04:13:16.626937,391,8,40.4328
2004-02-28,04:13:47.121724,392,8,40.4328
2004-02-28,04:14:17.16685,393,8,40.4328
2004-02-28,04:14:46.930997,394,8,40.4328
2004-02-28,04:15:16.647099,395,8,40.399
2004-02-28,04:16:17.239087,397,8,40.3314
2004-02-28,04:16:46.358017,398,8,40.2976
2004-02-28,04:17:46.375693,400,8,40.2976
2004-02-28,04:19:16.461953,403,8,40.2299
2004-02-28,04:19:47.214752,404,8,40.2299
2004-02-28,04:20:16.682386,405,8,40.2299
2004-02-28,04:20:47.189663,406,8,40.2299
2004-02-28,04:21:47.19575,408,8,40.1622
2004-02-28,04:22:16.646387,409,8,40.1622
2004-02-28,04:22:46.332645,410,8,40.1622
2004-02-28,04:23:16.939386,411,8,40.1622
2004-02-28,04:23:46.257138,412,8,40.0945
2004-02-28,04:24:46.992251,414,8,40.0945
2004-02-28,04:25:46.384901,416,8,40.1284
2004-02-28,04:26:16.125095,417,8,40.1284
2004-02-28,04:26:50.617418,418,8,40.0945
2004-02-28,04:27:16.921856,419,8,40.1284
2004-02-28,04:27:46.621996,420,8,40.1622
2004-02-28,04:28:16.752729,421,8,40.1622
2004-02-28,04:28:46.648117,422,8,40.2299
2004-02-28,04:29:17.0037,423,8,40.2976
2004-02-28,04:29:46.254045,424,8,40.2976
2004-02-28,04:30:46.683821,426,8,40.3652
2004-02-28,04:31:46.256156,428,8,40.4328
2004-02-28,04:32:16.857653,429,8,40.4666
2004-02-28,04:32:46.735697,430,8,40.5004
2004-02-28,04:33:16.698002,431,8,40.5004
2004-02-28,04:33:46.895032,432,8,40.4666
2004-02-28,04:34:47.120353,434,8,40.4328
2004-02-28,04:35:17.228715,435,8,40.4328
2004-02-28,04:37:16.337927,439,8,40.3652
2004-02-28,04:38:16.965072,441,8,40.2976
2004-02-28,04:39:46.426436,444,8,40.2299
