date,time,epoch,moteid,value
2004-02-28,01:07:16.032473,19,41,38.7016
2004-02-28,01:07:46.779509,20,41,39.1783
2004-02-28,01:08:16.540994,21,41,39.2123
2004-02-28,01:08:46.94408,22,41,39.2463
2004-02-28,01:09:46.620261,24,41,39.2123
2004-02-28,01:10:46.126831,26,41,39.1443
2004-02-28,01:11:46.079471,28,41,39.3483
2004-02-28,01:12:16.053872,29,41,39.2463
2004-02-28,01:12:46.555971,30,41,39.2463
2004-02-28,01:14:16.620352,33,41,39.4502
2004-02-28,01:14:46.566345,34,41,39.5521
2004-02-28,01:15:46.596548,36,41,39.1443
2004-02-28,01:17:16.113291,39,41,39.0763
2004-02-28,01:17:46.097645,40,41,39.3483
2004-02-28,01:18:16.072745,41,41,39.2803
2004-02-28,01:18:46.891644,42,41,39.3143
2004-02-28,01:19:16.586667,43,41,39.5521
2004-02-28,01:19:46.081263,44,41,39.4162
2004-02-28,01:20:16.43397,45,41,39.4842
2004-02-28,01:20:46.122716,46,41,39.3823
2004-02-28,01:21:16.331952,47,41,39.4842
2004-02-28,01:22:46.601587,50,41,39.1443
2004-02-28,01:23:16.924858,51,41,39.2803
2004-02-28,01:23:46.866592,52,41,39.3483
2004-02-28,01:24:16.57839,53,41,39.3143
2004-02-28,01:24:46.829194,54,41,39.3823
2004-02-28,01:25:16.117215,55,41,39.2803
2004-02-28,01:26:16.897949,57,41,39.2803
2004-02-28,01:26:46.122102,58,41,39.2123
2004-02-28,01:27:16.360499,59,41,39.2123
2004-02-28,01:27:46.083828,60,41,39.2803
2004-02-28,01:28:16.877236,61,41,39.3483
2004-02-28,01:30:46.640453,66,41,39.4842
2004-02-28,01:31:46.92854,68,41,39.5521
2004-02-28,01:32:16.169738,69,41,39.5521
2004-02-28,01:32:46.793687,70,41,39.5521
2004-02-28,01:33:16.919269,71,41,39.5521
2004-02-28,01:33:46.732319,72,41,39.4162
2004-02-28,01:34:16.082405,73,41,39.5181
2004-02-28,01:34:46.150078,74,41,39.586
2004-02-28,01:35:16.238788,75,41,39.6878
2004-02-28,01:35:45.981544,76,41,39.6878
2004-02-28,01:36:15.980241,77,41,39.62
2004-02-28,01:36:46.23149,78,41,39.4842
2004-02-28,01:37:16.25013,79,41,39.5521
2004-02-28,01:37:46.367701,80,41,39.5521
2004-02-28,01:38:16.904112,81,41,39.5521
2004-02-28,01:39:16.746732,83,41,39.5181
2004-02-28,01:39:46.782397,84,41,39.5521
2004-02-28,01:41:16.030717,87,41,39.5521
2004-02-28,01:41:46.24811,88,41,39.4842
2004-02-28,01:42:46.516053,90,41,39.5521
2004-02-28,01:43:46.323226,92,41,39.5521
2004-02-28,01:44:16.007713,93,41,39.4842
2004-02-28,01:44:46.632934,94,41,39.5181
2004-02-28,01:45:16.792497,95,41,39.5521
2004-02-28,01:45:46.306377,96,41,39.4842
2004-02-28,01:46:16.837151,97,41,39.4162
2004-02-28,01:46:46.082331,98,41,39.4162
2004-02-28,01:47:16.769699,99,41,39.3483
2004-02-28,01:47:46.531138,100,41,39.4162
2004-02-28,01:48:46.267427,102,41,39.3483
2004-02-28,01:49:46.042321,104,41,39.3483
2004-02-28,01:50:16.517195,105,41,39.4162
2004-02-28,01:50:46.853832,106,41,39.5521
2004-02-28,01:51:16.527523,107,41,39.4842
2004-02-28,01:51:46.290568,108,41,39.4842
2004-02-28,01:52:16.912527,109,41,39.5521
2004-02-28,01:52:46.390477,110,41,39.5521
2004-02-28,01:53:16.029924,111,41,39.5521
2004-02-28,01:53:46.049377,112,41,39.5521
2004-02-28,01:54:16.379047,113,41,39.6878
2004-02-28,01:54:46.039522,114,41,39.5521
2004-02-28,01:55:16.298954,115,41,39.5521
2004-02-28,01:56:46.325127,118,41,39.7557
2004-02-28,01:57:46.583952,120,41,39.62
2004-02-28,01:58:16.100925,121,41,39.62
2004-02-28,01:59:46.071199,124,41,39.586
2004-02-28,02:00:16.046548,125,41,39.5521
2004-02-28,02:00:46.861847,126,41,39.62
2004-02-28,02:01:16.831153,127,41,39.62
2004-02-28,02:01:46.810161,128,41,39.6539
2004-02-28,02:02:16.965575,129,41,39.62
2004-02-28,02:03:16.971112,131,41,39.62
2004-02-28,02:04:16.600745,133,41,39.62
2004-02-28,02:04:46.700632,134,41,39.6878
2004-02-28,02:05:16.342048,135,41,39.6878
2004-02-28,02:06:16.358705,137,41,39.62
2004-02-28,02:06:46.116317,138,41,39.5521
2004-02-28,02:07:16.099419,139,41,39.586
2004-02-28,02:09:16.362361,143,41,39.5521
2004-02-28,02:09:46.822588,144,41,39.5521
2004-02-28,02:10:16.660172,145,41,39.5521
2004-02-28,02:10:46.87092,146,41,39.5521
2004-02-28,02:11:16.340223,147,41,39.5521
2004-02-28,02:11:46.341866,148,41,39.586
2004-02-28,02:12:46.90736,150,41,39.6539
2004-02-28,02:13:16.635843,151,41,39.6539
2004-02-28,02:13:46.717186,152,41,39.6878
2004-02-28,02:14:16.088887,153,41,39.6878
2004-02-28,02:14:46.244148,154,41,39.7557
2004-02-28,02:15:46.839803,156,41,39.6878
2004-02-28,02:16:46.589849,158,41,39.7557
2004-02-28,02:17:46.979273,160,41,39.6878
2004-02-28,02:18:46.717888,162,41,39.7557
2004-02-28,02:19:16.233603,163,41,39.8235
2004-02-28,02:19:46.736018,164,41,39.9591
2004-02-28,02:21:46.666891,168,41,39.7896
2004-02-28,02:22:16.20662,169,41,39.8913
2004-02-28,02:22:46.67943,170,41,39.7896
2004-02-28,02:23:46.85584,172,41,39.8913
2004-02-28,02:24:16.112543,173,41,39.7557
2004-02-28,02:25:16.242237,175,41,39.8913
2004-02-28,02:25:46.112124,176,41,39.6878
2004-02-28,02:26:16.496057,177,41,39.9591
2004-02-28,02:26:46.366345,178,41,39.8913
2004-02-28,02:27:16.887261,179,41,39.8574
2004-02-28,02:27:46.655487,180,41,39.7557
2004-02-28,02:28:16.887569,181,41,39.7217
2004-02-28,02:28:46.392054,182,41,39.6878
2004-02-28,02:29:16.872719,183,41,39.7217
2004-02-28,02:29:46.445316,184,41,39.6878
2004-02-28,02:30:46.398828,186,41,39.6878
2004-02-28,02:31:16.301292,187,41,39.6878
2004-02-28,02:31:46.799123,188,41,39.7217
2004-02-28,02:33:16.64384,191,41,39.6878
2004-02-28,02:33:46.898555,192,41,39.7557
2004-02-28,02:34:16.247874,193,41,39.7217
2004-02-28,02:35:16.795284,195,41,39.8574
2004-02-28,02:35:46.178639,196,41,39.9591
2004-02-28,02:36:16.428834,197,41,39.9252
2004-02-28,02:36:46.152795,198,41,39.9591
2004-02-28,02:37:16.901937,199,41,39.9591
2004-02-28,02:40:16.508727,205,41,39.8913
2004-02-28,02:40:46.201827,206,41,39.9591
2004-02-28,02:42:16.912361,209,41,39.8913
2004-02-28,02:42:46.660083,210,41,39.9591
2004-02-28,02:43:16.695722,211,41,40.0268
2004-02-28,02:44:46.947314,214,41,39.9929
2004-02-28,02:45:46.901804,216,41,39.9591
2004-02-28,02:46:16.44891,217,41,39.9929
2004-02-28,02:46:46.298818,218,41,40.0607
2004-02-28,02:47:17.02257,219,41,40.0268
2004-02-28,02:47:46.959157,220,41,40.0945
2004-02-28,02:49:46.48068,224,41,39.8913
2004-02-28,02:51:16.279848,227,41,39.8235
2004-02-28,02:51:47.064168,228,41,39.7896
2004-02-28,02:52:16.225878,229,41,39.7557
2004-02-28,02:53:16.483665,231,41,39.7557
2004-02-28,02:53:46.669648,232,41,39.7557
2004-02-28,02:54:46.700128,234,41,39.8235
2004-02-28,02:55:46.528405,236,41,39.8235
2004-02-28,02:56:16.215021,237,41,39.9252
2004-02-28,02:56:46.673802,238,41,40.0945
2004-02-28,02:57:46.477958,240,41,40.0945
2004-02-28,02:58:46.232673,242,41,40.0945
2004-02-28,02:59:16.336829,243,41,40.0268
2004-02-28,02:59:46.902003,244,41,39.9591
2004-02-28,03:00:46.209989,246,41,40.0945
2004-02-28,03:01:17.073187,247,41,40.2299
2004-02-28,03:02:16.472665,249,41,40.0268
2004-02-28,03:02:46.574079,250,41,40.0268
2004-02-28,03:03:16.340123,251,41,40.0268
2004-02-28,03:03:46.863238,252,41,40.0945
2004-02-28,03:04:16.11825,253,41,40.0268
2004-02-28,03:04:46.725723,254,41,39.9929
