date,time,epoch,moteid,value
2004-02-28,00:59:17.103111,3,51,37.7792
2004-02-28,01:07:16.804107,19,51,39.5521
2004-02-28,01:08:16.606245,21,51,39.62
2004-02-28,01:09:16.224254,23,51,39.6878
2004-02-28,01:09:46.79324,24,51,39.7557
2004-02-28,01:10:16.165188,25,51,39.7896
2004-02-28,01:10:46.859722,26,51,39.7896
2004-02-28,01:11:16.621209,27,51,39.7896
2004-02-28,01:11:46.84181,28,51,39.7896
2004-02-28,01:12:16.602926,29,51,39.8235
2004-02-28,01:13:46.943606,32,51,39.8913
2004-02-28,01:14:16.244662,33,51,39.8913
2004-02-28,01:15:46.317358,36,51,39.8913
2004-02-28,01:18:16.895271,41,51,39.9252
2004-02-28,01:18:46.47,42,51,39.9252
2004-02-28,01:19:15.944987,43,51,39.8913
2004-02-28,01:20:15.950559,45,51,39.9252
2004-02-28,01:20:46.595176,46,51,39.9591
2004-02-28,01:21:16.397052,47,51,39.9252
2004-02-28,01:21:46.095984,48,51,39.9591
2004-02-28,01:22:16.217272,49,51,39.8913
2004-02-28,01:23:16.621961,51,51,39.9252
2004-02-28,01:23:46.065503,52,51,39.8913
2004-02-28,01:24:16.270501,53,51,39.8913
2004-02-28,01:24:45.89564,54,51,39.8913
2004-02-28,01:25:46.811399,56,51,39.9591
2004-02-28,01:26:16.107812,57,51,39.9252
2004-02-28,01:26:46.537734,58,51,39.9252
2004-02-28,01:28:16.363249,61,51,39.8913
2004-02-28,01:29:16.783867,63,51,39.9252
2004-02-28,01:29:46.093737,64,51,39.9252
2004-02-28,01:30:16.428981,65,51,39.9252
2004-02-28,01:30:46.075518,66,51,39.9252
2004-02-28,01:31:16.535831,67,51,39.9252
2004-02-28,01:31:46.227202,68,51,39.8913
2004-02-28,01:32:16.679712,69,51,39.8913
2004-02-28,01:32:46.866298,70,51,39.9252
2004-02-28,01:33:16.573616,71,51,39.9252
2004-02-28,01:34:16.316519,73,51,39.8913
2004-02-28,01:34:46.830641,74,51,39.8913
2004-02-28,01:35:15.850024,75,51,39.8913
2004-02-28,01:36:16.23595,77,51,39.9252
2004-02-28,01:36:46.650483,78,51,39.8913
2004-02-28,01:37:16.13499,79,51,39.8913
2004-02-28,01:37:46.479993,80,51,39.9252
2004-02-28,01:38:16.674948,81,51,39.8913
2004-02-28,01:38:45.991672,82,51,39.8913
2004-02-28,01:39:16.012377,83,51,39.8913
2004-02-28,01:39:46.261377,84,51,39.8913
2004-02-28,01:40:16.316593,85,51,39.8913
2004-02-28,01:41:16.289899,87,51,39.8913
2004-02-28,01:42:16.352249,89,51,39.9252
2004-02-28,01:42:46.006701,90,51,39.8913
2004-02-28,01:43:16.541095,91,51,39.9252
2004-02-28,01:44:16.15001,93,51,39.9252
2004-02-28,01:44:46.663023,94,51,39.9591
2004-02-28,01:45:46.391929,96,51,39.9252
2004-02-28,01:46:16.51687,97,51,39.9252
2004-02-28,01:47:16.461099,99,51,39.9591
2004-02-28,01:48:46.332421,102,51,39.9252
2004-02-28,01:49:16.519518,103,51,39.9252
2004-02-28,01:50:16.957234,105,51,39.9591
2004-02-28,01:51:16.300145,107,51,39.9591
2004-02-28,01:52:16.559036,109,51,39.9591
2004-02-28,01:52:46.052485,110,51,40.0268
2004-02-28,01:53:16.092908,111,51,40.0268
2004-02-28,01:54:16.826597,113,51,40.0268
2004-02-28,01:54:46.475327,114,51,40.0268
2004-02-28,01:55:16.761714,115,51,39.9929
2004-02-28,01:55:46.81031,116,51,40.0268
2004-02-28,01:56:17.007214,117,51,40.0268
2004-02-28,01:56:46.694368,118,51,40.0268
2004-02-28,01:57:16.320968,119,51,40.0268
2004-02-28,01:57:46.646513,120,51,40.0268
2004-02-28,01:58:16.31016,121,51,40.0268
2004-02-28,01:58:46.798506,122,51,40.0268
2004-02-28,01:59:16.890822,123,51,40.0607
2004-02-28,01:59:46.559413,124,51,40.0268
2004-02-28,02:00:16.816146,125,51,40.0607
2004-02-28,02:02:46.642183,130,51,40.0945
2004-02-28,02:03:46.838527,132,51,40.0945
2004-02-28,02:04:16.23916,133,51,40.1284
2004-02-28,02:04:46.065957,134,51,40.1622
2004-02-28,02:05:46.511272,136,51,40.1284
2004-02-28,02:06:16.245154,137,51,40.1622
2004-02-28,02:07:16.569208,139,51,40.1622
2004-02-28,02:07:46.849004,140,51,40.1961
2004-02-28,02:08:46.627013,142,51,40.2299
2004-02-28,02:09:16.668721,143,51,40.2299
2004-02-28,02:09:46.290622,144,51,40.2299
2004-02-28,02:10:17.016569,145,51,40.2299
2004-02-28,02:10:46.496222,146,51,40.2299
2004-02-28,02:11:16.303299,147,51,40.2299
2004-02-28,02:12:46.105037,150,51,40.3314
2004-02-28,02:13:16.151231,151,51,40.2976
2004-02-28,02:13:46.130196,152,51,40.3652
2004-02-28,02:14:16.535251,153,51,40.3652
2004-02-28,02:14:46.33324,154,51,40.2976
2004-02-28,02:15:16.752808,155,51,40.3652
2004-02-28,02:17:16.385782,159,51,40.3652
2004-02-28,02:17:46.654097,160,51,40.4328
2004-02-28,02:18:16.296701,161,51,40.399
2004-02-28,02:18:46.75315,162,51,40.4328
2004-02-28,02:19:46.381004,164,51,40.399
2004-02-28,02:20:16.924927,165,51,40.4666
2004-02-28,02:20:46.719073,166,51,40.4666
2004-02-28,02:21:16.751345,167,51,40.4328
2004-02-28,02:22:16.758509,169,51,40.4328
2004-02-28,02:22:46.886136,170,51,40.4328
2004-02-28,02:23:16.4358,171,51,40.4328
2004-02-28,02:23:46.690199,172,51,40.5004
2004-02-28,02:24:46.764039,174,51,40.5004
2004-02-28,02:25:16.393479,175,51,40.5004
2004-02-28,02:25:46.648624,176,51,40.4666
2004-02-28,02:26:16.960723,177,51,40.5342
2004-02-28,02:27:16.643832,179,51,40.5342
2004-02-28,02:27:46.14683,180,51,40.5004
2004-02-28,02:28:16.655134,181,51,40.568000000000005
2004-02-28,02:28:46.72221,182,51,40.5004
2004-02-28,02:29:17.011259,183,51,40.568000000000005
2004-02-28,02:29:46.926626,184,51,40.5342
2004-02-28,02:30:17.023072,185,51,40.568000000000005
2004-02-28,02:30:46.183908,186,51,40.6018
2004-02-28,02:32:46.553422,190,51,40.568000000000005
2004-02-28,02:33:16.886752,191,51,40.6355
